DateTime,Usage_KWH,UniqueID
3/8/2016 17:15,78.6,string
3/8/2016 17:30,79.2,string
3/8/2016 17:45,78,string
3/8/2016 18:00,73.8,string
3/8/2016 18:15,72.6,string
3/8/2016 18:30,74.4,string
3/8/2016 18:45,73.8,string
3/8/2016 19:00,69,string
3/8/2016 19:15,72,string
3/8/2016 19:30,72.6,string
3/8/2016 19:45,67.8,string
3/8/2016 20:00,72.6,string
3/8/2016 20:15,70.8,string
3/8/2016 20:30,69.6,string
3/8/2016 20:45,71.4,string
3/8/2016 21:00,69.6,string
3/8/2016 21:15,67.2,string
3/8/2016 21:30,70.8,string
3/8/2016 21:45,69,string
3/8/2016 22:00,66,string
3/8/2016 22:15,61.2,string
3/8/2016 22:30,63,string
3/8/2016 22:45,57,string
3/8/2016 23:00,55.8,string
3/8/2016 23:15,54,string
3/8/2016 23:30,53.4,string
3/8/2016 23:45,49.2,string
3/9/2016 0:00,49.8,string
3/9/2016 0:15,50.4,string
3/9/2016 0:30,51,string
3/9/2016 0:45,50.4,string
3/9/2016 1:00,50.4,string
3/9/2016 1:15,49.8,string
3/9/2016 1:30,49.2,string
3/9/2016 1:45,49.2,string
3/9/2016 2:00,48.6,string
3/9/2016 2:15,51,string
3/9/2016 2:30,49.8,string
3/9/2016 2:45,49.2,string
3/9/2016 3:00,46.8,string
3/9/2016 3:15,51,string
3/9/2016 3:30,51.6,string
3/9/2016 3:45,49.8,string
3/9/2016 4:00,48.6,string
3/9/2016 4:15,52.2,string
3/9/2016 4:30,52.8,string
3/9/2016 4:45,55.2,string
3/9/2016 5:00,58.2,string
3/9/2016 5:15,61.8,string
3/9/2016 5:30,60.6,string
3/9/2016 5:45,61.2,string
3/9/2016 6:00,70.8,string
3/9/2016 6:15,73.8,string
3/9/2016 6:30,69,string
3/9/2016 6:45,78.6,string
3/9/2016 7:00,77.4,string
3/9/2016 7:15,71.4,string
3/9/2016 7:30,73.8,string
3/9/2016 7:45,77.4,string
3/9/2016 8:00,75,string
3/9/2016 8:15,80.4,string
3/9/2016 8:30,82.8,string
3/9/2016 8:45,82.2,string
3/9/2016 9:00,81,string
3/9/2016 9:15,85.2,string
3/9/2016 9:30,86.4,string
3/9/2016 9:45,82.2,string
3/9/2016 10:00,82.2,string
3/9/2016 10:15,86.4,string
3/9/2016 10:30,94.2,string
3/9/2016 10:45,97.8,string
3/9/2016 11:00,98.4,string
3/9/2016 11:15,98.4,string
3/9/2016 11:30,97.8,string
3/9/2016 11:45,99,string
3/9/2016 12:00,94.2,string
3/9/2016 12:15,91.2,string
3/9/2016 12:30,89.4,string
3/9/2016 12:45,88.8,string
3/9/2016 13:00,95.4,string
3/9/2016 13:15,91.8,string
3/9/2016 13:30,94.8,string
3/9/2016 13:45,93.6,string
3/9/2016 14:00,94.2,string
3/9/2016 14:15,93.6,string
3/9/2016 14:30,91.8,string
3/9/2016 14:45,95.4,string
3/9/2016 15:00,94.8,string
3/9/2016 15:15,94.2,string
3/9/2016 15:30,91.2,string
3/9/2016 15:45,88.8,string
3/9/2016 16:00,87.6,string
3/9/2016 16:15,93.6,string
3/9/2016 16:30,88.8,string
3/9/2016 16:45,92.4,string
3/9/2016 17:00,92.4,string
3/9/2016 17:15,90.6,string
3/9/2016 17:30,90,string
3/9/2016 17:45,81.6,string
3/9/2016 18:00,76.2,string
3/9/2016 18:15,79.2,string
3/9/2016 18:30,82.8,string
3/9/2016 18:45,75,string
3/9/2016 19:00,77.4,string
3/9/2016 19:15,79.2,string
3/9/2016 19:30,78.6,string
3/9/2016 19:45,81,string
3/9/2016 20:00,79.2,string
3/9/2016 20:15,79.2,string
3/9/2016 20:30,80.4,string
3/9/2016 20:45,81,string
3/9/2016 21:00,77.4,string
3/9/2016 21:15,77.4,string
3/9/2016 21:30,79.2,string
3/9/2016 21:45,78,string
3/9/2016 22:00,71.4,string
3/9/2016 22:15,71.4,string
3/9/2016 22:30,70.2,string
3/9/2016 22:45,61.8,string
3/9/2016 23:00,55.8,string
3/9/2016 23:15,54,string
3/9/2016 23:30,52.8,string
3/9/2016 23:45,52.2,string
3/10/2016 0:00,51,string
3/10/2016 0:15,49.2,string
3/10/2016 0:30,51.6,string
3/10/2016 0:45,52.2,string
3/10/2016 1:00,51,string
3/10/2016 1:15,50.4,string
3/10/2016 1:30,51.6,string
3/10/2016 1:45,51,string
3/10/2016 2:00,51.6,string
3/10/2016 2:15,51,string
3/10/2016 2:30,49.8,string
3/10/2016 2:45,49.8,string
3/10/2016 3:00,52.8,string
3/10/2016 3:15,50.4,string
3/10/2016 3:30,49.8,string
3/10/2016 3:45,51,string
3/10/2016 4:00,49.8,string
3/10/2016 4:15,52.8,string
3/10/2016 4:30,52.8,string
3/10/2016 4:45,49.2,string
3/10/2016 5:00,52.2,string
3/10/2016 5:15,57.6,string
3/10/2016 5:30,61.2,string
3/10/2016 5:45,65.4,string
3/10/2016 6:00,70.8,string
3/10/2016 6:15,72.6,string
3/10/2016 6:30,67.2,string
3/10/2016 6:45,72,string
3/10/2016 7:00,76.2,string
3/10/2016 7:15,73.8,string
3/10/2016 7:30,70.8,string
3/10/2016 7:45,82.2,string
3/10/2016 8:00,83.4,string
3/10/2016 8:15,88.8,string
3/10/2016 8:30,90,string
3/10/2016 8:45,90.6,string
3/10/2016 9:00,87,string
3/10/2016 9:15,85.2,string
3/10/2016 9:30,95.4,string
3/10/2016 9:45,96,string
3/10/2016 10:00,99.6,string
3/10/2016 10:15,100.2,string
3/10/2016 10:30,96.6,string
3/10/2016 10:45,91.2,string
3/10/2016 11:00,95.4,string
3/10/2016 11:15,101.4,string
3/10/2016 11:30,100.2,string
3/10/2016 11:45,95.4,string
3/10/2016 12:00,100.2,string
3/10/2016 12:15,97.8,string
3/10/2016 12:30,97.2,string
3/10/2016 12:45,98.4,string
3/10/2016 13:00,99,string
3/10/2016 13:15,102.6,string
3/10/2016 13:30,106.2,string
3/10/2016 13:45,105.6,string
3/10/2016 14:00,106.2,string
3/10/2016 14:15,106.2,string
3/10/2016 14:30,105.6,string
3/10/2016 14:45,106.2,string
3/10/2016 15:00,105.6,string
3/10/2016 15:15,99.6,string
3/10/2016 15:30,97.8,string
3/10/2016 15:45,92.4,string
3/10/2016 16:00,90.6,string
3/10/2016 16:15,90.6,string
3/10/2016 16:30,88.8,string
3/10/2016 16:45,87,string
3/10/2016 17:00,85.8,string
3/10/2016 17:15,83.4,string
3/10/2016 17:30,76.8,string
3/10/2016 17:45,71.4,string
3/10/2016 18:00,67.2,string
3/10/2016 18:15,69,string
3/10/2016 18:30,72.6,string
3/10/2016 18:45,73.2,string
3/10/2016 19:00,72.6,string
3/10/2016 19:15,75,string
3/10/2016 19:30,72.6,string
3/10/2016 19:45,73.2,string
3/10/2016 20:00,66.6,string
3/10/2016 20:15,64.2,string
3/10/2016 20:30,72,string
3/10/2016 20:45,70.8,string
3/10/2016 21:00,70.8,string
3/10/2016 21:15,70.2,string
3/10/2016 21:30,69,string
3/10/2016 21:45,66,string
3/10/2016 22:00,63.6,string
3/10/2016 22:15,61.2,string
3/10/2016 22:30,58.8,string
3/10/2016 22:45,58.2,string
3/10/2016 23:00,56.4,string
3/10/2016 23:15,55.8,string
3/10/2016 23:30,56.4,string
3/10/2016 23:45,54.6,string
3/11/2016 0:00,51.6,string
3/11/2016 0:15,51.6,string
3/11/2016 0:30,50.4,string
3/11/2016 0:45,51,string
3/11/2016 1:00,51.6,string
3/11/2016 1:15,49.8,string
3/11/2016 1:30,49.8,string
3/11/2016 1:45,50.4,string
3/11/2016 2:00,49.8,string
3/11/2016 2:15,48.6,string
3/11/2016 2:30,48.6,string
3/11/2016 2:45,47.4,string
3/11/2016 3:00,47.4,string
3/11/2016 3:15,51.6,string
3/11/2016 3:30,51,string
3/11/2016 3:45,50.4,string
3/11/2016 4:00,49.8,string
3/11/2016 4:15,49.8,string
3/11/2016 4:30,53.4,string
3/11/2016 4:45,50.4,string
3/11/2016 5:00,50.4,string
3/11/2016 5:15,53.4,string
3/11/2016 5:30,55.8,string
3/11/2016 5:45,60.6,string
3/11/2016 6:00,64.2,string
3/11/2016 6:15,64.8,string
3/11/2016 6:30,66,string
3/11/2016 6:45,72.6,string
3/11/2016 7:00,73.8,string
3/11/2016 7:15,74.4,string
3/11/2016 7:30,75,string
3/11/2016 7:45,75.6,string
3/11/2016 8:00,69.6,string
3/11/2016 8:15,70.8,string
3/11/2016 8:30,73.2,string
3/11/2016 8:45,74.4,string
3/11/2016 9:00,78,string
3/11/2016 9:15,79.8,string
3/11/2016 9:30,93.6,string
3/11/2016 9:45,94.2,string
3/11/2016 10:00,87.6,string
3/11/2016 10:15,84.6,string
3/11/2016 10:30,94.2,string
3/11/2016 10:45,94.8,string
3/11/2016 11:00,94.8,string
3/11/2016 11:15,96.6,string
3/11/2016 11:30,95.4,string
3/11/2016 11:45,82.8,string
3/11/2016 12:00,79.8,string
3/11/2016 12:15,76.2,string
3/11/2016 12:30,84.6,string
3/11/2016 12:45,88.2,string
3/11/2016 13:00,99,string
3/11/2016 13:15,91.2,string
3/11/2016 13:30,87.6,string
3/11/2016 13:45,88.8,string
3/11/2016 14:00,93,string
3/11/2016 14:15,90,string
3/11/2016 14:30,88.8,string
3/11/2016 14:45,85.8,string
3/11/2016 15:00,86.4,string
3/11/2016 15:15,79.2,string
3/11/2016 15:30,76.8,string
3/11/2016 15:45,74.4,string
3/11/2016 16:00,75.6,string
3/11/2016 16:15,76.8,string
3/11/2016 16:30,79.2,string
3/11/2016 16:45,74.4,string
3/11/2016 17:00,78,string
3/11/2016 17:15,79.8,string
3/11/2016 17:30,77.4,string
3/11/2016 17:45,72,string
3/11/2016 18:00,71.4,string
3/11/2016 18:15,77.4,string
3/11/2016 18:30,75,string
3/11/2016 18:45,68.4,string
3/11/2016 19:00,71.4,string
3/11/2016 19:15,66.6,string
3/11/2016 19:30,64.2,string
3/11/2016 19:45,64.2,string
3/11/2016 20:00,57.6,string
3/11/2016 20:15,58.8,string
3/11/2016 20:30,60,string
3/11/2016 20:45,61.2,string
3/11/2016 21:00,60,string
3/11/2016 21:15,60,string
3/11/2016 21:30,59.4,string
3/11/2016 21:45,54,string
3/11/2016 22:00,55.2,string
3/11/2016 22:15,56.4,string
3/11/2016 22:30,54,string
3/11/2016 22:45,52.2,string
3/11/2016 23:00,51,string
3/11/2016 23:15,48.6,string
3/11/2016 23:30,47.4,string
3/11/2016 23:45,45.6,string
3/12/2016 0:00,47.4,string
3/12/2016 0:15,47.4,string
3/12/2016 0:30,46.8,string
3/12/2016 0:45,45.6,string
3/12/2016 1:00,48,string
3/12/2016 1:15,46.2,string
3/12/2016 1:30,45.6,string
3/12/2016 1:45,48,string
3/12/2016 2:00,46.8,string
3/12/2016 2:15,45.6,string
3/12/2016 2:30,46.2,string
3/12/2016 2:45,48,string
3/12/2016 3:00,48,string
3/12/2016 3:15,44.4,string
3/12/2016 3:30,46.2,string
3/12/2016 3:45,48.6,string
3/12/2016 4:00,46.2,string
3/12/2016 4:15,46.8,string
3/12/2016 4:30,46.2,string
3/12/2016 4:45,43.2,string
3/12/2016 5:00,47.4,string
3/12/2016 5:15,50.4,string
3/12/2016 5:30,45.6,string
3/12/2016 5:45,45.6,string
3/12/2016 6:00,45,string
3/12/2016 6:15,49.2,string
3/12/2016 6:30,49.8,string
3/12/2016 6:45,54.6,string
3/12/2016 7:00,52.2,string
3/12/2016 7:15,55.2,string
3/12/2016 7:30,57,string
3/12/2016 7:45,57,string
3/12/2016 8:00,57.6,string
3/12/2016 8:15,53.4,string
3/12/2016 8:30,56.4,string
3/12/2016 8:45,54,string
3/12/2016 9:00,54,string
3/12/2016 9:15,52.2,string
3/12/2016 9:30,55.2,string
3/12/2016 9:45,55.8,string
3/12/2016 10:00,57,string
3/12/2016 10:15,55.8,string
3/12/2016 10:30,54.6,string
3/12/2016 10:45,57.6,string
3/12/2016 11:00,60.6,string
3/12/2016 11:15,60.6,string
3/12/2016 11:30,58.8,string
3/12/2016 11:45,57,string
3/12/2016 12:00,57.6,string
3/12/2016 12:15,61.2,string
3/12/2016 12:30,60.6,string
3/12/2016 12:45,60.6,string
3/12/2016 13:00,65.4,string
3/12/2016 13:15,69.6,string
3/12/2016 13:30,63,string
3/12/2016 13:45,58.2,string
3/12/2016 14:00,59.4,string
3/12/2016 14:15,58.8,string
3/12/2016 14:30,58.8,string
3/12/2016 14:45,57,string
3/12/2016 15:00,57,string
3/12/2016 15:15,58.2,string
3/12/2016 15:30,57,string
3/12/2016 15:45,57,string
3/12/2016 16:00,55.8,string
3/12/2016 16:15,55.2,string
3/12/2016 16:30,55.8,string
3/12/2016 16:45,58.2,string
3/12/2016 17:00,57.6,string
3/12/2016 17:15,54.6,string
3/12/2016 17:30,53.4,string
3/12/2016 17:45,51.6,string
3/12/2016 18:00,51,string
3/12/2016 18:15,54,string
3/12/2016 18:30,55.2,string
3/12/2016 18:45,54.6,string
3/12/2016 19:00,54,string
3/12/2016 19:15,54,string
3/12/2016 19:30,54,string
3/12/2016 19:45,54,string
3/12/2016 20:00,53.4,string
3/12/2016 20:15,52.2,string
3/12/2016 20:30,50.4,string
3/12/2016 20:45,51.6,string
3/12/2016 21:00,51.6,string
3/12/2016 21:15,50.4,string
3/12/2016 21:30,49.8,string
3/12/2016 21:45,51,string
3/12/2016 22:00,51.6,string
3/12/2016 22:15,51,string
3/12/2016 22:30,48,string
3/12/2016 22:45,50.4,string
3/12/2016 23:00,51,string
3/12/2016 23:15,52.8,string
3/12/2016 23:30,48,string
3/12/2016 23:45,49.2,string
3/13/2016 0:00,49.8,string
3/13/2016 0:15,51,string
3/13/2016 0:30,48,string
3/13/2016 0:45,51.6,string
3/13/2016 1:00,51,string
3/13/2016 1:15,48,string
3/13/2016 1:30,50.4,string
3/13/2016 1:45,51,string
3/13/2016 3:00,47.4,string
3/13/2016 3:15,49.8,string
3/13/2016 3:30,51,string
3/13/2016 3:45,51,string
3/13/2016 4:00,48.6,string
3/13/2016 4:15,49.2,string
3/13/2016 4:30,49.8,string
3/13/2016 4:45,49.8,string
3/13/2016 5:00,50.4,string
3/13/2016 5:15,50.4,string
3/13/2016 5:30,49.2,string
3/13/2016 5:45,49.2,string
3/13/2016 6:00,51.6,string
3/13/2016 6:15,55.2,string
3/13/2016 6:30,54.6,string
3/13/2016 6:45,54,string
3/13/2016 7:00,52.8,string
3/13/2016 7:15,49.8,string
3/13/2016 7:30,50.4,string
3/13/2016 7:45,50.4,string
3/13/2016 8:00,46.2,string
3/13/2016 8:15,48.6,string
3/13/2016 8:30,48.6,string
3/13/2016 8:45,47.4,string
3/13/2016 9:00,47.4,string
3/13/2016 9:15,49.8,string
3/13/2016 9:30,48,string
3/13/2016 9:45,50.4,string
3/13/2016 10:00,50.4,string
3/13/2016 10:15,48.6,string
3/13/2016 10:30,48.6,string
3/13/2016 10:45,50.4,string
3/13/2016 11:00,49.8,string
3/13/2016 11:15,49.2,string
3/13/2016 11:30,50.4,string
3/13/2016 11:45,49.2,string
3/13/2016 12:00,51,string
3/13/2016 12:15,51.6,string
3/13/2016 12:30,53.4,string
3/13/2016 12:45,55.8,string
3/13/2016 13:00,52.2,string
3/13/2016 13:15,53.4,string
3/13/2016 13:30,53.4,string
3/13/2016 13:45,60,string
3/13/2016 14:00,66.6,string
3/13/2016 14:15,67.2,string
3/13/2016 14:30,57.6,string
3/13/2016 14:45,56.4,string
3/13/2016 15:00,54,string
3/13/2016 15:15,57,string
3/13/2016 15:30,55.8,string
3/13/2016 15:45,57,string
3/13/2016 16:00,55.8,string
3/13/2016 16:15,55.2,string
3/13/2016 16:30,53.4,string
3/13/2016 16:45,53.4,string
3/13/2016 17:00,55.8,string
3/13/2016 17:15,55.8,string
3/13/2016 17:30,54.6,string
3/13/2016 17:45,54,string
3/13/2016 18:00,52.8,string
3/13/2016 18:15,54.6,string
3/13/2016 18:30,54,string
3/13/2016 18:45,54,string
3/13/2016 19:00,51.6,string
3/13/2016 19:15,52.8,string
3/13/2016 19:30,54,string
3/13/2016 19:45,54,string
3/13/2016 20:00,54,string
3/13/2016 20:15,54.6,string
3/13/2016 20:30,54.6,string
3/13/2016 20:45,52.2,string
3/13/2016 21:00,53.4,string
3/13/2016 21:15,53.4,string
3/13/2016 21:30,52.8,string
3/13/2016 21:45,51,string
3/13/2016 22:00,52.8,string
3/13/2016 22:15,49.8,string
3/13/2016 22:30,51.6,string
3/13/2016 22:45,52.2,string
3/13/2016 23:00,51,string
3/13/2016 23:15,51.6,string
3/13/2016 23:30,50.4,string
3/13/2016 23:45,50.4,string
3/14/2016 0:00,50.4,string
3/14/2016 0:15,52.8,string
3/14/2016 0:30,51,string
3/14/2016 0:45,52.2,string
3/14/2016 1:00,50.4,string
3/14/2016 1:15,49.2,string
3/14/2016 1:30,50.4,string
3/14/2016 1:45,51.6,string
3/14/2016 2:00,54,string
3/14/2016 2:15,51.6,string
3/14/2016 2:30,48.6,string
3/14/2016 2:45,51,string
3/14/2016 3:00,51.6,string
3/14/2016 3:15,54,string
3/14/2016 3:30,53.4,string
3/14/2016 3:45,52.2,string
3/14/2016 4:00,52.8,string
3/14/2016 4:15,51.6,string
3/14/2016 4:30,52.8,string
3/14/2016 4:45,56.4,string
3/14/2016 5:00,55.8,string
3/14/2016 5:15,59.4,string
3/14/2016 5:30,59.4,string
3/14/2016 5:45,65.4,string
3/14/2016 6:00,61.8,string
3/14/2016 6:15,67.8,string
3/14/2016 6:30,72.6,string
3/14/2016 6:45,76.2,string
3/14/2016 7:00,80.4,string
3/14/2016 7:15,77.4,string
3/14/2016 7:30,77.4,string
3/14/2016 7:45,75.6,string
3/14/2016 8:00,78,string
3/14/2016 8:15,81,string
3/14/2016 8:30,79.8,string
3/14/2016 8:45,81,string
3/14/2016 9:00,78.6,string
3/14/2016 9:15,79.8,string
3/14/2016 9:30,81,string
3/14/2016 9:45,82.2,string
3/14/2016 10:00,83.4,string
3/14/2016 10:15,81.6,string
3/14/2016 10:30,84,string
3/14/2016 10:45,82.8,string
3/14/2016 11:00,78.6,string
3/14/2016 11:15,83.4,string
3/14/2016 11:30,90,string
3/14/2016 11:45,92.4,string
3/14/2016 12:00,90,string
3/14/2016 12:15,82.8,string
3/14/2016 12:30,90,string
3/14/2016 12:45,88.8,string
3/14/2016 13:00,85.2,string
3/14/2016 13:15,94.2,string
3/14/2016 13:30,94.8,string
3/14/2016 13:45,88.2,string
3/14/2016 14:00,88.8,string
3/14/2016 14:15,84,string
3/14/2016 14:30,83.4,string
3/14/2016 14:45,88.2,string
3/14/2016 15:00,86.4,string
3/14/2016 15:15,86.4,string
3/14/2016 15:30,94.2,string
3/14/2016 15:45,96.6,string
3/14/2016 16:00,99.6,string
3/14/2016 16:15,96.6,string
3/14/2016 16:30,99,string
3/14/2016 16:45,99,string
3/14/2016 17:00,93,string
3/14/2016 17:15,88.8,string
3/14/2016 17:30,84,string
3/14/2016 17:45,70.8,string
3/14/2016 18:00,67.2,string
3/14/2016 18:15,72,string
3/14/2016 18:30,77.4,string
3/14/2016 18:45,75,string
3/14/2016 19:00,76.8,string
3/14/2016 19:15,73.8,string
3/14/2016 19:30,70.2,string
3/14/2016 19:45,78,string
3/14/2016 20:00,73.2,string
3/14/2016 20:15,67.8,string
3/14/2016 20:30,68.4,string
3/14/2016 20:45,72.6,string
3/14/2016 21:00,71.4,string
3/14/2016 21:15,72.6,string
3/14/2016 21:30,72,string
3/14/2016 21:45,74.4,string
3/14/2016 22:00,71.4,string
3/14/2016 22:15,70.8,string
3/14/2016 22:30,69,string
3/14/2016 22:45,62.4,string
3/14/2016 23:00,58.2,string
3/14/2016 23:15,53.4,string
3/14/2016 23:30,52.2,string
3/14/2016 23:45,52.2,string
3/15/2016 0:00,51.6,string
3/15/2016 0:15,52.8,string
3/15/2016 0:30,51.6,string
3/15/2016 0:45,50.4,string
3/15/2016 1:00,51,string
3/15/2016 1:15,49.8,string
3/15/2016 1:30,50.4,string
3/15/2016 1:45,50.4,string
3/15/2016 2:00,49.8,string
3/15/2016 2:15,49.8,string
3/15/2016 2:30,50.4,string
3/15/2016 2:45,49.2,string
3/15/2016 3:00,48.6,string
3/15/2016 3:15,50.4,string
3/15/2016 3:30,50.4,string
3/15/2016 3:45,49.8,string
3/15/2016 4:00,51.6,string
3/15/2016 4:15,51.6,string
3/15/2016 4:30,51,string
3/15/2016 4:45,55.2,string
3/15/2016 5:00,61.2,string
3/15/2016 5:15,65.4,string
3/15/2016 5:30,64.2,string
3/15/2016 5:45,66,string
3/15/2016 6:00,69.6,string
3/15/2016 6:15,75,string
3/15/2016 6:30,73.8,string
3/15/2016 6:45,79.8,string
3/15/2016 7:00,82.8,string
3/15/2016 7:15,74.4,string
3/15/2016 7:30,74.4,string
3/15/2016 7:45,75.6,string
3/15/2016 8:00,75.6,string
3/15/2016 8:15,75,string
3/15/2016 8:30,68.4,string
3/15/2016 8:45,79.8,string
3/15/2016 9:00,81,string
3/15/2016 9:15,85.8,string
3/15/2016 9:30,82.8,string
3/15/2016 9:45,73.8,string
3/15/2016 10:00,75,string
3/15/2016 10:15,81,string
3/15/2016 10:30,85.2,string
3/15/2016 10:45,87,string
3/15/2016 11:00,88.8,string
3/15/2016 11:15,87,string
3/15/2016 11:30,88.8,string
3/15/2016 11:45,95.4,string
3/15/2016 12:00,103.8,string
3/15/2016 12:15,103.8,string
3/15/2016 12:30,102.6,string
3/15/2016 12:45,103.8,string
3/15/2016 13:00,96,string
3/15/2016 13:15,93,string
3/15/2016 13:30,102,string
3/15/2016 13:45,99.6,string
3/15/2016 14:00,101.4,string
3/15/2016 14:15,105,string
3/15/2016 14:30,105,string
3/15/2016 14:45,100.2,string
3/15/2016 15:00,102.6,string
3/15/2016 15:15,99.6,string
3/15/2016 15:30,100.8,string
3/15/2016 15:45,96.6,string
3/15/2016 16:00,99,string
3/15/2016 16:15,100.2,string
3/15/2016 16:30,101.4,string
3/15/2016 16:45,100.2,string
3/15/2016 17:00,96.6,string
3/15/2016 17:15,96,string
3/15/2016 17:30,90.6,string
3/15/2016 17:45,85.2,string
3/15/2016 18:00,79.2,string
3/15/2016 18:15,76.8,string
3/15/2016 18:30,72,string
3/15/2016 18:45,75,string
3/15/2016 19:00,73.8,string
3/15/2016 19:15,70.2,string
3/15/2016 19:30,70.8,string
3/15/2016 19:45,73.8,string
3/15/2016 20:00,69.6,string
3/15/2016 20:15,70.2,string
3/15/2016 20:30,72,string
3/15/2016 20:45,73.8,string
3/15/2016 21:00,75.6,string
3/15/2016 21:15,73.2,string
3/15/2016 21:30,71.4,string
3/15/2016 21:45,70.2,string
3/15/2016 22:00,67.8,string
3/15/2016 22:15,67.2,string
3/15/2016 22:30,62.4,string
3/15/2016 22:45,54,string
3/15/2016 23:00,54.6,string
3/15/2016 23:15,52.2,string
3/15/2016 23:30,52.8,string
3/15/2016 23:45,51.6,string
11/2/2016 0:00,59.4,string
11/2/2016 0:15,58.8,string
11/2/2016 0:30,57.6,string
11/2/2016 0:45,57,string
11/2/2016 1:00,58.8,string
11/2/2016 1:15,58.2,string
11/2/2016 1:30,57,string
11/2/2016 1:45,58.8,string
11/2/2016 2:00,54.6,string
11/2/2016 2:15,50.4,string
11/2/2016 2:30,51.6,string
11/2/2016 2:45,57,string
11/2/2016 3:00,57,string
11/2/2016 3:15,58.8,string
11/2/2016 3:30,56.4,string
11/2/2016 3:45,49.2,string
11/2/2016 4:00,51,string
11/2/2016 4:15,53.4,string
11/2/2016 4:30,61.2,string
11/2/2016 4:45,62.4,string
11/2/2016 5:00,61.8,string
11/2/2016 5:15,59.4,string
11/2/2016 5:30,58.8,string
11/2/2016 5:45,60.6,string
11/2/2016 6:00,64.2,string
11/2/2016 6:15,75,string
11/2/2016 6:30,72.6,string
11/2/2016 6:45,76.8,string
11/2/2016 7:00,76.2,string
11/2/2016 7:15,85.8,string
11/2/2016 7:30,85.8,string
11/2/2016 7:45,77.4,string
11/2/2016 8:00,75,string
11/2/2016 8:15,78,string
11/2/2016 8:30,81.6,string
11/2/2016 8:45,82.2,string
11/2/2016 9:00,78,string
11/2/2016 9:15,82.8,string
11/2/2016 9:30,91.2,string
11/2/2016 9:45,87,string
11/2/2016 10:00,88.2,string
11/2/2016 10:15,97.2,string
11/2/2016 10:30,94.2,string
11/2/2016 10:45,91.2,string
