DateTime,Usage_KWH,UniqueID
11/2/2016 11:00,92.4,string
11/2/2016 11:15,93.6,string
11/2/2016 11:30,91.8,string
11/2/2016 11:45,102,string
11/2/2016 12:00,109.2,string
11/2/2016 12:15,107.4,string
11/2/2016 12:30,108.6,string
11/2/2016 12:45,114,string
11/2/2016 13:00,109.8,string
11/2/2016 13:15,110.4,string
11/2/2016 13:30,112.8,string
11/2/2016 13:45,105.6,string
11/2/2016 14:00,117,string
11/2/2016 14:15,112.8,string
11/2/2016 14:30,107.4,string
11/2/2016 14:45,116.4,string
11/2/2016 15:00,112.2,string
11/2/2016 15:15,110.4,string
11/2/2016 15:30,104.4,string
11/2/2016 15:45,102.6,string
11/2/2016 16:00,107.4,string
11/2/2016 16:15,103.2,string
11/2/2016 16:30,111.6,string
11/2/2016 16:45,106.2,string
11/2/2016 17:00,106.8,string
11/2/2016 17:15,104.4,string
11/2/2016 17:30,100.8,string
11/2/2016 17:45,97.2,string
11/2/2016 18:00,82.8,string
11/2/2016 18:15,85.8,string
11/2/2016 18:30,84.6,string
11/2/2016 18:45,68.4,string
11/2/2016 19:00,68.4,string
11/2/2016 19:15,76.8,string
11/2/2016 19:30,74.4,string
11/2/2016 19:45,74.4,string
11/2/2016 20:00,80.4,string
11/2/2016 20:15,83.4,string
11/2/2016 20:30,87,string
11/2/2016 20:45,83.4,string
11/2/2016 21:00,76.8,string
11/2/2016 21:15,72.6,string
11/2/2016 21:30,83.4,string
11/2/2016 21:45,79.8,string
11/2/2016 22:00,87.6,string
11/2/2016 22:15,84.6,string
11/2/2016 22:30,75,string
11/2/2016 22:45,69,string
11/2/2016 23:00,66.6,string
11/2/2016 23:15,65.4,string
11/2/2016 23:30,53.4,string
11/2/2016 23:45,57.6,string
11/3/2016 0:00,58.2,string
11/3/2016 0:15,60,string
11/3/2016 0:30,60,string
11/3/2016 0:45,60.6,string
11/3/2016 1:00,60,string
11/3/2016 1:15,58.2,string
11/3/2016 1:30,55.8,string
11/3/2016 1:45,57.6,string
11/3/2016 2:00,51,string
11/3/2016 2:15,51,string
11/3/2016 2:30,57.6,string
11/3/2016 2:45,57.6,string
11/3/2016 3:00,57,string
11/3/2016 3:15,57.6,string
11/3/2016 3:30,57.6,string
11/3/2016 3:45,57.6,string
11/3/2016 4:00,52.2,string
11/3/2016 4:15,55.2,string
11/3/2016 4:30,59.4,string
11/3/2016 4:45,60.6,string
11/3/2016 5:00,63,string
11/3/2016 5:15,63,string
11/3/2016 5:30,66,string
11/3/2016 5:45,68.4,string
11/3/2016 6:00,69.6,string
11/3/2016 6:15,63.6,string
11/3/2016 6:30,63,string
11/3/2016 6:45,73.2,string
11/3/2016 7:00,76.8,string
11/3/2016 7:15,91.2,string
11/3/2016 7:30,89.4,string
11/3/2016 7:45,90,string
11/3/2016 8:00,81,string
11/3/2016 8:15,85.8,string
11/3/2016 8:30,89.4,string
11/3/2016 8:45,81.6,string
11/3/2016 9:00,90.6,string
11/3/2016 9:15,90.6,string
11/3/2016 9:30,91.2,string
11/3/2016 9:45,96,string
11/3/2016 10:00,96,string
11/3/2016 10:15,99,string
11/3/2016 10:30,97.2,string
11/3/2016 10:45,102,string
11/3/2016 11:00,107.4,string
11/3/2016 11:15,114.6,string
11/3/2016 11:30,105.6,string
11/3/2016 11:45,107.4,string
11/3/2016 12:00,114,string
11/3/2016 12:15,109.2,string
11/3/2016 12:30,109.2,string
11/3/2016 12:45,112.8,string
11/3/2016 13:00,110.4,string
11/3/2016 13:15,112.8,string
11/3/2016 13:30,109.8,string
11/3/2016 13:45,100.8,string
11/3/2016 14:00,108,string
11/3/2016 14:15,110.4,string
11/3/2016 14:30,106.2,string
11/3/2016 14:45,110.4,string
11/3/2016 15:00,116.4,string
11/3/2016 15:15,109.2,string
11/3/2016 15:30,121.2,string
11/3/2016 15:45,109.2,string
11/3/2016 16:00,97.8,string
11/3/2016 16:15,102,string
11/3/2016 16:30,106.8,string
11/3/2016 16:45,104.4,string
11/3/2016 17:00,102.6,string
11/3/2016 17:15,98.4,string
11/3/2016 17:30,98.4,string
11/3/2016 17:45,91.8,string
11/3/2016 18:00,84.6,string
11/3/2016 18:15,77.4,string
11/3/2016 18:30,82.8,string
11/3/2016 18:45,73.8,string
11/3/2016 19:00,81.6,string
11/3/2016 19:15,92.4,string
11/3/2016 19:30,89.4,string
11/3/2016 19:45,90,string
11/3/2016 20:00,85.8,string
11/3/2016 20:15,86.4,string
11/3/2016 20:30,91.2,string
11/3/2016 20:45,88.8,string
11/3/2016 21:00,90,string
11/3/2016 21:15,78,string
11/3/2016 21:30,85.8,string
11/3/2016 21:45,85.8,string
11/3/2016 22:00,82.2,string
11/3/2016 22:15,76.8,string
11/3/2016 22:30,85.2,string
11/3/2016 22:45,81,string
11/3/2016 23:00,75.6,string
11/3/2016 23:15,78.6,string
11/3/2016 23:30,74.4,string
11/3/2016 23:45,64.8,string
11/4/2016 0:00,63,string
11/4/2016 0:15,64.8,string
11/4/2016 0:30,64.2,string
11/4/2016 0:45,63,string
11/4/2016 1:00,60.6,string
11/4/2016 1:15,60,string
11/4/2016 1:30,60,string
11/4/2016 1:45,58.8,string
11/4/2016 2:00,53.4,string
11/4/2016 2:15,55.8,string
11/4/2016 2:30,59.4,string
11/4/2016 2:45,58.8,string
11/4/2016 3:00,58.2,string
11/4/2016 3:15,60,string
11/4/2016 3:30,62.4,string
11/4/2016 3:45,60.6,string
11/4/2016 4:00,60,string
11/4/2016 4:15,61.2,string
11/4/2016 4:30,61.8,string
11/4/2016 4:45,61.8,string
11/4/2016 5:00,57,string
11/4/2016 5:15,63,string
11/4/2016 5:30,64.8,string
11/4/2016 5:45,66.6,string
11/4/2016 6:00,67.8,string
11/4/2016 6:15,71.4,string
11/4/2016 6:30,69,string
11/4/2016 6:45,74.4,string
11/4/2016 7:00,70.2,string
11/4/2016 7:15,81,string
11/4/2016 7:30,87,string
11/4/2016 7:45,84.6,string
11/4/2016 8:00,93,string
11/4/2016 8:15,95.4,string
11/4/2016 8:30,99,string
11/4/2016 8:45,92.4,string
11/4/2016 9:00,85.8,string
11/4/2016 9:15,82.2,string
11/4/2016 9:30,84.6,string
11/4/2016 9:45,91.8,string
11/4/2016 10:00,91.8,string
11/4/2016 10:15,98.4,string
11/4/2016 10:30,94.8,string
11/4/2016 10:45,97.8,string
11/4/2016 11:00,99,string
11/4/2016 11:15,102.6,string
11/4/2016 11:30,104.4,string
11/4/2016 11:45,108.6,string
11/4/2016 12:00,114.6,string
11/4/2016 12:15,114,string
11/4/2016 12:30,106.2,string
11/4/2016 12:45,108,string
11/4/2016 13:00,110.4,string
11/4/2016 13:15,109.8,string
11/4/2016 13:30,109.2,string
11/4/2016 13:45,98.4,string
11/4/2016 14:00,105,string
11/4/2016 14:15,106.8,string
11/4/2016 14:30,114,string
11/4/2016 14:45,113.4,string
11/4/2016 15:00,109.2,string
11/4/2016 15:15,113.4,string
11/4/2016 15:30,113.4,string
11/4/2016 15:45,103.2,string
11/4/2016 16:00,95.4,string
11/4/2016 16:15,96.6,string
11/4/2016 16:30,100.8,string
11/4/2016 16:45,102,string
11/4/2016 17:00,96.6,string
11/4/2016 17:15,96,string
11/4/2016 17:30,94.8,string
11/4/2016 17:45,87,string
11/4/2016 18:00,78.6,string
11/4/2016 18:15,76.8,string
11/4/2016 18:30,82.2,string
11/4/2016 18:45,66.6,string
11/4/2016 19:00,77.4,string
11/4/2016 19:15,93.6,string
11/4/2016 19:30,91.2,string
11/4/2016 19:45,86.4,string
11/4/2016 20:00,82.8,string
11/4/2016 20:15,76.2,string
11/4/2016 20:30,77.4,string
11/4/2016 20:45,84.6,string
11/4/2016 21:00,79.2,string
11/4/2016 21:15,79.8,string
11/4/2016 21:30,83.4,string
11/4/2016 21:45,81.6,string
11/4/2016 22:00,79.2,string
11/4/2016 22:15,74.4,string
11/4/2016 22:30,71.4,string
11/4/2016 22:45,70.2,string
11/4/2016 23:00,68.4,string
11/4/2016 23:15,66,string
11/4/2016 23:30,66,string
11/4/2016 23:45,68.4,string
11/5/2016 0:00,67.8,string
11/5/2016 0:15,66,string
11/5/2016 0:30,64.8,string
11/5/2016 0:45,65.4,string
11/5/2016 1:00,63.6,string
11/5/2016 1:15,63.6,string
11/5/2016 1:30,63.6,string
11/5/2016 1:45,62.4,string
11/5/2016 2:00,60,string
11/5/2016 2:15,59.4,string
11/5/2016 2:30,59.4,string
11/5/2016 2:45,60,string
11/5/2016 3:00,60,string
11/5/2016 3:15,60,string
11/5/2016 3:30,60.6,string
11/5/2016 3:45,60.6,string
11/5/2016 4:00,59.4,string
11/5/2016 4:15,54.6,string
11/5/2016 4:30,57,string
11/5/2016 4:45,57,string
11/5/2016 5:00,57.6,string
11/5/2016 5:15,58.2,string
11/5/2016 5:30,62.4,string
11/5/2016 5:45,64.2,string
11/5/2016 6:00,67.8,string
11/5/2016 6:15,66,string
11/5/2016 6:30,67.2,string
11/5/2016 6:45,70.2,string
11/5/2016 7:00,80.4,string
11/5/2016 7:15,90,string
11/5/2016 7:30,85.8,string
11/5/2016 7:45,76.2,string
11/5/2016 8:00,78.6,string
11/5/2016 8:15,79.8,string
11/5/2016 8:30,81.6,string
11/5/2016 8:45,78.6,string
11/5/2016 9:00,73.2,string
11/5/2016 9:15,77.4,string
11/5/2016 9:30,81,string
11/5/2016 9:45,79.8,string
11/5/2016 10:00,80.4,string
11/5/2016 10:15,84,string
11/5/2016 10:30,79.2,string
11/5/2016 10:45,75,string
11/5/2016 11:00,74.4,string
11/5/2016 11:15,76.8,string
11/5/2016 11:30,83.4,string
11/5/2016 11:45,92.4,string
11/5/2016 12:00,90.6,string
11/5/2016 12:15,93.6,string
11/5/2016 12:30,93,string
11/5/2016 12:45,90.6,string
11/5/2016 13:00,90,string
11/5/2016 13:15,91.2,string
11/5/2016 13:30,88.2,string
11/5/2016 13:45,90,string
11/5/2016 14:00,90,string
11/5/2016 14:15,87,string
11/5/2016 14:30,85.2,string
11/5/2016 14:45,91.2,string
11/5/2016 15:00,97.2,string
11/5/2016 15:15,94.8,string
11/5/2016 15:30,92.4,string
11/5/2016 15:45,87,string
11/5/2016 16:00,87.6,string
11/5/2016 16:15,88.2,string
11/5/2016 16:30,82.8,string
11/5/2016 16:45,83.4,string
11/5/2016 17:00,87.6,string
11/5/2016 17:15,86.4,string
11/5/2016 17:30,81.6,string
11/5/2016 17:45,82.8,string
11/5/2016 18:00,79.2,string
11/5/2016 18:15,82.2,string
11/5/2016 18:30,88.8,string
11/5/2016 18:45,72.6,string
11/5/2016 19:00,67.2,string
11/5/2016 19:15,67.8,string
11/5/2016 19:30,73.8,string
11/5/2016 19:45,69.6,string
11/5/2016 20:00,69.6,string
11/5/2016 20:15,65.4,string
11/5/2016 20:30,66.6,string
11/5/2016 20:45,70.2,string
11/5/2016 21:00,68.4,string
11/5/2016 21:15,67.8,string
11/5/2016 21:30,68.4,string
11/5/2016 21:45,66.6,string
11/5/2016 22:00,64.8,string
11/5/2016 22:15,65.4,string
11/5/2016 22:30,62.4,string
11/5/2016 22:45,62.4,string
11/5/2016 23:00,62.4,string
11/5/2016 23:15,62.4,string
11/5/2016 23:30,63,string
11/5/2016 23:45,62.4,string
11/6/2016 0:00,62.4,string
11/6/2016 0:15,61.2,string
11/6/2016 0:30,61.2,string
11/6/2016 0:45,63.6,string
11/6/2016 1:00,63,string
11/6/2016 1:15,61.8,string
11/6/2016 1:30,58.8,string
11/6/2016 1:45,52.8,string
11/6/2016 2:00,58.2,string
11/6/2016 2:00,59.4,string
11/6/2016 2:15,58.8,string
11/6/2016 2:15,60,string
11/6/2016 2:30,58.8,string
11/6/2016 2:30,60.6,string
11/6/2016 2:45,58.8,string
11/6/2016 2:45,59.4,string
11/6/2016 3:00,58.8,string
11/6/2016 3:15,58.8,string
11/6/2016 3:30,58.2,string
11/6/2016 3:45,59.4,string
11/6/2016 4:00,59.4,string
11/6/2016 4:15,58.2,string
11/6/2016 4:30,59.4,string
11/6/2016 4:45,58.8,string
11/6/2016 5:00,59.4,string
11/6/2016 5:15,61.8,string
11/6/2016 5:30,62.4,string
11/6/2016 5:45,65.4,string
11/6/2016 6:00,66,string
11/6/2016 6:15,68.4,string
11/6/2016 6:30,67.2,string
11/6/2016 6:45,66,string
11/6/2016 7:00,69,string
11/6/2016 7:15,72.6,string
11/6/2016 7:30,78,string
11/6/2016 7:45,69,string
11/6/2016 8:00,69.6,string
11/6/2016 8:15,69,string
11/6/2016 8:30,69.6,string
11/6/2016 8:45,70.2,string
11/6/2016 9:00,69,string
11/6/2016 9:15,67.8,string
11/6/2016 9:30,75.6,string
11/6/2016 9:45,73.2,string
11/6/2016 10:00,72.6,string
11/6/2016 10:15,72,string
11/6/2016 10:30,75.6,string
11/6/2016 10:45,75.6,string
11/6/2016 11:00,76.8,string
11/6/2016 11:15,74.4,string
11/6/2016 11:30,77.4,string
11/6/2016 11:45,79.8,string
11/6/2016 12:00,79.8,string
11/6/2016 12:15,75.6,string
11/6/2016 12:30,78.6,string
11/6/2016 12:45,79.8,string
11/6/2016 13:00,79.8,string
11/6/2016 13:15,79.8,string
11/6/2016 13:30,76.8,string
11/6/2016 13:45,81.6,string
11/6/2016 14:00,82.2,string
11/6/2016 14:15,85.2,string
11/6/2016 14:30,84,string
11/6/2016 14:45,83.4,string
11/6/2016 15:00,81.6,string
11/6/2016 15:15,75.6,string
11/6/2016 15:30,75,string
11/6/2016 15:45,74.4,string
11/6/2016 16:00,76.2,string
11/6/2016 16:15,76.8,string
11/6/2016 16:30,75,string
11/6/2016 16:45,74.4,string
11/6/2016 17:00,75,string
11/6/2016 17:15,77.4,string
11/6/2016 17:30,79.2,string
11/6/2016 17:45,69,string
11/6/2016 18:00,69.6,string
11/6/2016 18:15,68.4,string
11/6/2016 18:30,70.8,string
11/6/2016 18:45,60.6,string
11/6/2016 19:00,60,string
11/6/2016 19:15,65.4,string
11/6/2016 19:30,66,string
11/6/2016 19:45,66,string
11/6/2016 20:00,65.4,string
11/6/2016 20:15,63.6,string
11/6/2016 20:30,64.8,string
11/6/2016 20:45,66,string
11/6/2016 21:00,67.2,string
11/6/2016 21:15,65.4,string
11/6/2016 21:30,64.2,string
11/6/2016 21:45,61.8,string
11/6/2016 22:00,57.6,string
11/6/2016 22:15,58.8,string
11/6/2016 22:30,59.4,string
11/6/2016 22:45,60,string
11/6/2016 23:00,59.4,string
11/6/2016 23:15,58.2,string
11/6/2016 23:30,59.4,string
11/6/2016 23:45,58.8,string
11/7/2016 0:00,61.2,string
11/7/2016 0:15,58.8,string
11/7/2016 0:30,58.2,string
11/7/2016 0:45,57.6,string
11/7/2016 1:00,59.4,string
11/7/2016 1:15,60,string
11/7/2016 1:30,59.4,string
11/7/2016 1:45,58.8,string
11/7/2016 2:00,58.8,string
11/7/2016 2:15,59.4,string
11/7/2016 2:30,60,string
11/7/2016 2:45,59.4,string
11/7/2016 3:00,58.2,string
11/7/2016 3:15,59.4,string
11/7/2016 3:30,59.4,string
11/7/2016 3:45,60.6,string
11/7/2016 4:00,60,string
11/7/2016 4:15,58.2,string
11/7/2016 4:30,59.4,string
11/7/2016 4:45,59.4,string
11/7/2016 5:00,61.2,string
11/7/2016 5:15,64.2,string
11/7/2016 5:30,64.8,string
11/7/2016 5:45,66.6,string
11/7/2016 6:00,69.6,string
11/7/2016 6:15,70.8,string
11/7/2016 6:30,70.2,string
11/7/2016 6:45,74.4,string
11/7/2016 7:00,71.4,string
11/7/2016 7:15,78.6,string
11/7/2016 7:30,95.4,string
11/7/2016 7:45,100.2,string
11/7/2016 8:00,97.8,string
11/7/2016 8:15,99.6,string
11/7/2016 8:30,98.4,string
11/7/2016 8:45,100.8,string
11/7/2016 9:00,98.4,string
11/7/2016 9:15,97.2,string
11/7/2016 9:30,98.4,string
11/7/2016 9:45,96,string
11/7/2016 10:00,100.2,string
11/7/2016 10:15,100.2,string
11/7/2016 10:30,102.6,string
11/7/2016 10:45,103.8,string
11/7/2016 11:00,102.6,string
11/7/2016 11:15,98.4,string
11/7/2016 11:30,99,string
11/7/2016 11:45,105,string
11/7/2016 12:00,108.6,string
11/7/2016 12:15,108,string
11/7/2016 12:30,108.6,string
11/7/2016 12:45,108,string
11/7/2016 13:00,115.8,string
11/7/2016 13:15,118.2,string
11/7/2016 13:30,112.8,string
11/7/2016 13:45,113.4,string
11/7/2016 14:00,118.8,string
11/7/2016 14:15,121.8,string
11/7/2016 14:30,109.2,string
11/7/2016 14:45,102.6,string
11/7/2016 15:00,100.8,string
11/7/2016 15:15,102,string
11/7/2016 15:30,97.2,string
11/7/2016 15:45,101.4,string
11/7/2016 16:00,96.6,string
11/7/2016 16:15,97.8,string
11/7/2016 16:30,94.8,string
11/7/2016 16:45,96,string
11/7/2016 17:00,92.4,string
11/7/2016 17:15,94.8,string
11/7/2016 17:30,91.2,string
11/7/2016 17:45,89.4,string
11/7/2016 18:00,89.4,string
11/7/2016 18:15,85.8,string
11/7/2016 18:30,90,string
11/7/2016 18:45,72.6,string
11/7/2016 19:00,72,string
11/7/2016 19:15,75.6,string
11/7/2016 19:30,78,string
11/7/2016 19:45,81.6,string
11/7/2016 20:00,82.8,string
11/7/2016 20:15,81.6,string
11/7/2016 20:30,84,string
11/7/2016 20:45,81.6,string
11/7/2016 21:00,78.6,string
11/7/2016 21:15,78,string
11/7/2016 21:30,76.2,string
11/7/2016 21:45,77.4,string
11/7/2016 22:00,72.6,string
11/7/2016 22:15,75.6,string
11/7/2016 22:30,77.4,string
11/7/2016 22:45,71.4,string
11/7/2016 23:00,66,string
11/7/2016 23:15,64.8,string
11/7/2016 23:30,63,string
11/7/2016 23:45,61.8,string
11/8/2016 0:00,62.4,string
11/8/2016 0:15,61.2,string
11/8/2016 0:30,61.8,string
11/8/2016 0:45,58.8,string
11/8/2016 1:00,57.6,string
11/8/2016 1:15,57.6,string
11/8/2016 1:30,58.2,string
11/8/2016 1:45,57,string
11/8/2016 2:00,55.8,string
11/8/2016 2:15,57.6,string
11/8/2016 2:30,60,string
11/8/2016 2:45,58.2,string
11/8/2016 3:00,57.6,string
11/8/2016 3:15,57.6,string
11/8/2016 3:30,57,string
11/8/2016 3:45,57.6,string
11/8/2016 4:00,58.2,string
11/8/2016 4:15,60,string
11/8/2016 4:30,60,string
11/8/2016 4:45,61.2,string
11/8/2016 5:00,60.6,string
11/8/2016 5:15,59.4,string
11/8/2016 5:30,66.6,string
11/8/2016 5:45,67.2,string
11/8/2016 6:00,69.6,string
11/8/2016 6:15,70.8,string
11/8/2016 6:30,67.2,string
11/8/2016 6:45,71.4,string
11/8/2016 7:00,71.4,string
11/8/2016 7:15,79.8,string
11/8/2016 7:30,89.4,string
11/8/2016 7:45,87,string
11/8/2016 8:00,86.4,string
11/8/2016 8:15,91.8,string
11/8/2016 8:30,96.6,string
11/8/2016 8:45,96.6,string
11/8/2016 9:00,94.2,string
11/8/2016 9:15,95.4,string
11/8/2016 9:30,104.4,string
11/8/2016 9:45,102.6,string
11/8/2016 10:00,100.8,string
11/8/2016 10:15,106.2,string
11/8/2016 10:30,106.8,string
11/8/2016 10:45,105.6,string
11/8/2016 11:00,108.6,string
11/8/2016 11:15,109.8,string
11/8/2016 11:30,106.8,string
11/8/2016 11:45,109.8,string
11/8/2016 12:00,118.8,string
11/8/2016 12:15,122.4,string
11/8/2016 12:30,124.8,string
11/8/2016 12:45,115.2,string
11/8/2016 13:00,108.6,string
11/8/2016 13:15,110.4,string
11/8/2016 13:30,106.2,string
11/8/2016 13:45,108,string
11/8/2016 14:00,111,string
11/8/2016 14:15,113.4,string
11/8/2016 14:30,118.2,string
11/8/2016 14:45,117,string
11/8/2016 15:00,115.2,string
11/8/2016 15:15,108.6,string
11/8/2016 15:30,105.6,string
11/8/2016 15:45,99,string
11/8/2016 16:00,100.2,string
11/8/2016 16:15,107.4,string
11/8/2016 16:30,100.2,string
11/8/2016 16:45,102,string
11/8/2016 17:00,97.2,string
11/8/2016 17:15,96.6,string
11/8/2016 17:30,94.8,string
11/8/2016 17:45,87,string
11/8/2016 18:00,83.4,string
11/8/2016 18:15,80.4,string
11/8/2016 18:30,82.2,string
11/8/2016 18:45,67.2,string
11/8/2016 19:00,80.4,string
11/8/2016 19:15,99.6,string
11/8/2016 19:30,90.6,string
11/8/2016 19:45,77.4,string
11/8/2016 20:00,78.6,string
11/8/2016 20:15,76.8,string
11/8/2016 20:30,81.6,string
11/8/2016 20:45,80.4,string
11/8/2016 21:00,71.4,string
11/8/2016 21:15,75,string
11/8/2016 21:30,82.2,string
11/8/2016 21:45,81.6,string
11/8/2016 22:00,79.2,string
11/8/2016 22:15,74.4,string
11/8/2016 22:30,67.2,string
11/8/2016 22:45,67.2,string
11/8/2016 23:00,65.4,string
11/8/2016 23:15,63,string
11/8/2016 23:30,63.6,string
11/8/2016 23:45,62.4,string
11/9/2016 0:00,56.4,string
11/9/2016 0:15,55.8,string
11/9/2016 0:30,57,string
11/9/2016 0:45,57.6,string
11/9/2016 1:00,58.8,string
11/9/2016 1:15,58.8,string
11/9/2016 1:30,57.6,string
11/9/2016 1:45,57.6,string
11/9/2016 2:00,57.6,string
11/9/2016 2:15,58.2,string
11/9/2016 2:30,60,string
11/9/2016 2:45,58.2,string
11/9/2016 3:00,57.6,string
11/9/2016 3:15,57,string
11/9/2016 3:30,58.2,string
11/9/2016 3:45,58.8,string
11/9/2016 4:00,60.6,string
11/9/2016 4:15,59.4,string
11/9/2016 4:30,60.6,string
11/9/2016 4:45,58.8,string
11/9/2016 5:00,56.4,string
11/9/2016 5:15,63.6,string
11/9/2016 5:30,69.6,string
11/9/2016 5:45,67.2,string
11/9/2016 6:00,64.8,string
11/9/2016 6:15,65.4,string
11/9/2016 6:30,66,string
11/9/2016 6:45,68.4,string
11/9/2016 7:00,68.4,string
11/9/2016 7:15,85.2,string
11/9/2016 7:30,103.2,string
11/9/2016 7:45,93.6,string
11/9/2016 8:00,94.8,string
11/9/2016 8:15,91.8,string
11/9/2016 8:30,96,string
11/9/2016 8:45,99.6,string
11/9/2016 9:00,106.2,string
11/9/2016 9:15,103.8,string
11/9/2016 9:30,103.8,string
11/9/2016 9:45,108,string
11/9/2016 10:00,104.4,string
11/9/2016 10:15,106.8,string
11/9/2016 10:30,112.2,string
11/9/2016 10:45,112.8,string
11/9/2016 11:00,109.8,string
11/9/2016 11:15,114.6,string
11/9/2016 11:30,113.4,string
11/9/2016 11:45,122.4,string
11/9/2016 12:00,113.4,string
11/9/2016 12:15,117,string
11/9/2016 12:30,114.6,string
11/9/2016 12:45,120,string
11/9/2016 13:00,113.4,string
11/9/2016 13:15,117,string
11/9/2016 13:30,112.2,string
11/9/2016 13:45,108.6,string
11/9/2016 14:00,116.4,string
11/9/2016 14:15,111,string
11/9/2016 14:30,111.6,string
11/9/2016 14:45,110.4,string
11/9/2016 15:00,109.2,string
11/9/2016 15:15,111,string
11/9/2016 15:30,108,string
11/9/2016 15:45,102,string
11/9/2016 16:00,100.8,string
11/9/2016 16:15,101.4,string
11/9/2016 16:30,106.2,string
11/9/2016 16:45,97.2,string
11/9/2016 17:00,91.8,string
11/9/2016 17:15,94.8,string
11/9/2016 17:30,97.2,string
11/9/2016 17:45,96.6,string
11/9/2016 18:00,91.2,string
11/9/2016 18:15,81.6,string
11/9/2016 18:30,86.4,string
11/9/2016 18:45,72,string
11/9/2016 19:00,79.8,string
11/9/2016 19:15,87.6,string
11/9/2016 19:30,87.6,string
11/9/2016 19:45,87.6,string
11/9/2016 20:00,89.4,string
11/9/2016 20:15,84,string
11/9/2016 20:30,83.4,string
11/9/2016 20:45,84,string
11/9/2016 21:00,85.8,string
11/9/2016 21:15,91.2,string
11/9/2016 21:30,82.8,string
11/9/2016 21:45,81,string
11/9/2016 22:00,77.4,string
11/9/2016 22:15,67.2,string
11/9/2016 22:30,70.8,string
11/9/2016 22:45,70.8,string
11/9/2016 23:00,67.2,string
11/9/2016 23:15,61.8,string
11/9/2016 23:30,60,string
11/9/2016 23:45,60.6,string
